qid,query,docno,text,score,rank
833860,what is the most popular food in switzerland,258311_5,Switzerland: The Matterhorn.,-10.584049224853516,88
833860,what is the most popular food in switzerland,6230220_2,1 Zuercher Zürcher-Eintopf zurich style hot.,-10.58791446685791,89
833860,what is the most popular food in switzerland,6230222_2,1 Zuercher Zürcher-Eintopf zurich style hot.,-10.58791446685791,90
833860,what is the most popular food in switzerland,6230221_0,1 Zuercher Zürcher-Eintopf zurich style hot.,-10.642868995666504,91
833860,what is the most popular food in switzerland,7548089_1,Mount Rigi at the center of Switzerland is renowned as a popular excursion destination and a vacation paradise.,-10.741626739501953,92
833860,what is the most popular food in switzerland,2386361_4,"Another 19th-century recipe comes from the housekeeping school of Kaiseraugst (Canton of Aargau, Switzerland).",-10.828508377075195,93
833860,what is the most popular food in switzerland,2654111_0,"Central Switzerland is dominated by beautiful Lake Lucerne, surrounded by the mighty Alps.",-10.847408294677734,94
833860,what is the most popular food in switzerland,2192806_3,Eating out will add to the total since it costs more.A typical meal at a restaurant costs around 20 to 40 CHF depending on where you eat.Dairy products are practically cheaper in Switzerland.ost for Food and Drinks.,-10.851644515991211,95
833860,what is the most popular food in switzerland,7647523_0,The Jungfraujoch railway with the Jungfrau peak in the background. (©_Switzerland Tourism) Switzerland’s most popular (and expensive) mountain railway excursion is unmissable.,-10.911640167236328,96
833860,what is the most popular food in switzerland,8400009_0,Switzerland Tourism - Book Switzerland Tourism Packages with wide range of Switzerland tourism Events & activities.,-10.944921493530273,97
833860,what is the most popular food in switzerland,8400012_0,Take a Switzerland Package with Make My trip and enjoy the picturesque sights of this country.,-10.97509765625,98
833860,what is the most popular food in switzerland,8400012_1,"Switzerland Tourism, Explore Tourism in Switzerland, Tour to Switzerland Tourism - MakeMyTrip.",-11.127161026000977,99
833860,what is the most popular food in switzerland,115142_2,"Chillon is not only Switzerland's most popular castle, but it is the most popular historical monument in the country.",-11.139579772949219,100
833860,what is the most popular food in switzerland,1900582_5,"Largest Cities in Switzerland by population: Zurich, Geneva, Basel, Bern, Lausanne, Winterthur, Lucerne, St. Gallen, Lugano, Biel/Bienne.",-11.153974533081055,101
833860,what is the most popular food in switzerland,6804388_2,"Owning a car in Switzerland is more expensive thanks to supplementary fees, and many who can go without a car do.",-11.236513137817383,102
833860,what is the most popular food in switzerland,2192805_0,Car rentals are available in Switzerland.,-11.372506141662598,103
833860,what is the most popular food in switzerland,1524403_0,BabyNameFacts.com has compiled a list of the most popular names in Switzerland.,-11.407258033752441,104
833860,what is the most popular food in switzerland,1900578_0,The Switzerland country code is 41.,-11.423699378967285,105
833860,what is the most popular food in switzerland,7548089_2,The picturesque Mount Rigi is one of the best known tourist attractions in Switzerland and its located adjacent to the enchanting city of Lucerne.,-11.43533706665039,106
833860,what is the most popular food in switzerland,7410123_5,5 Switzerland destinations.,-11.524560928344727,107
833860,what is the most popular food in switzerland,7410123_6,6 Switzerland map.,-11.564550399780273,108
833860,what is the most popular food in switzerland,1900582_0,The Switzerland country code is 41.,-11.570167541503906,109
833860,what is the most popular food in switzerland,7153349_2,Our currency rankings show that the most popular Switzerland Franc exchange rate is the CHF to EUR rate.,-11.596104621887207,110
833860,what is the most popular food in switzerland,7410123_1,1 Switzerland weather overview.,-11.604545593261719,111
833860,what is the most popular food in switzerland,2829180_3,Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.,-11.652235984802246,112
833860,what is the most popular food in switzerland,3437289_1,"The Grotto is a rustic eatery, offering traditional food ranging from pasta to homemade meat specialties.",-11.659613609313965,113
833860,what is the most popular food in switzerland,3437285_1,"By on March 22, 2013 in Switzerland.",-11.66294002532959,114
833860,what is the most popular food in switzerland,2188108_2,They are known for their haute cuisine a…nd incredible service.,-11.691191673278809,115
833860,what is the most popular food in switzerland,1900581_3,"Largest Cities in Switzerland by population: Zurich, Geneva, Basel, Bern, Lausanne, Winterthur, Lucerne, St. Gallen, Lugano, Biel/Bienne.For an emergency in Switzerland, dial the following numbers: Medical - 144 Fire - 118 Police - 117.he local time in Switzerland is 15:51:48 PM (03:51:48 PM) Get the mobile country codes for Switzerland.",-11.71466064453125,116
833860,what is the most popular food in switzerland,1900579_3,"Largest Cities in Switzerland by population: Zurich, Geneva, Basel, Bern, Lausanne, Winterthur, Lucerne, St. Gallen, Lugano, Biel/Bienne.For an emergency in Switzerland, dial the following numbers: Medical - 144 Fire - 118 Police - 117.he local time in Switzerland is 14:58:25 PM (02:58:25 PM) Get the mobile country codes for Switzerland.",-11.718539237976074,117
833860,what is the most popular food in switzerland,1900578_5,"Largest Cities in Switzerland by population: Zurich, Geneva, Basel, Bern, Lausanne, Winterthur, Lucerne, St. Gallen, Lugano, Biel/Bienne.For an emergency in Switzerland, dial the following numbers: Medical - 144 Fire - 118 Police - 117.he local time in Switzerland is 14:58:25 PM (02:58:25 PM) Get the mobile country codes for Switzerland.",-11.718539237976074,118
833860,what is the most popular food in switzerland,1524399_0,These are the most popular girls' names in Switzerland (French) for 2012.,-11.729353904724121,119
833860,what is the most popular food in switzerland,1900578_4,The nationality of Switzerland is Swiss.The capital of Switzerland is Bern.,-11.729782104492188,120
833860,what is the most popular food in switzerland,7410123_2,2 Switzerland monthly weather.,-11.734808921813965,121
833860,what is the most popular food in switzerland,1900581_2,The capital of Switzerland is Bern.,-11.737896919250488,122
833860,what is the most popular food in switzerland,1900579_2,The capital of Switzerland is Bern.,-11.737896919250488,123
833860,what is the most popular food in switzerland,2829181_1,Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.,-11.738251686096191,124
833860,what is the most popular food in switzerland,7153355_1,Our currency rankings show that the most popular Switzerland Franc exchange rate is the CHF to EUR rate.,-11.742171287536621,125
833860,what is the most popular food in switzerland,1900581_1,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.The nationality of Switzerland is Swiss.,-11.75356674194336,126
833860,what is the most popular food in switzerland,1900579_1,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.The nationality of Switzerland is Swiss.,-11.75356674194336,127
833860,what is the most popular food in switzerland,1524406_0,Swiss Girls Names: Most Popular Names for Girls in Switzerland (German) These are the most popular girls' names in Switzerland (German) for 2014.,-11.763143539428711,128
833860,what is the most popular food in switzerland,8344031_2,"This includes the French, German and Italians.",-11.77730655670166,129
833860,what is the most popular food in switzerland,1900582_1,Get the mobile country codes for Switzerland.,-11.781473159790039,130
833860,what is the most popular food in switzerland,2702357_4,"This includes the French, German and Italians.",-11.784211158752441,131
833860,what is the most popular food in switzerland,8400009_1,"Customized Switzerland Tourism Packages, Tour in Switzerland at MakeMyTrip.comSwitzerland Tourism - Information about tourist places in Switzerland, events & activities, map, attractions in Switzerland.",-11.800528526306152,132
833860,what is the most popular food in switzerland,7410123_4,4 Switzerland holidays.,-11.810033798217773,133
833860,what is the most popular food in switzerland,2192805_3,Car rental in Switzerland is definitely very expensive compared to the United States and even double in neighboring countries.ost for Food and Drinks.,-11.816583633422852,134
833860,what is the most popular food in switzerland,1900582_4,The nationality of Switzerland is Swiss.The capital of Switzerland is Bern.,-11.822930335998535,135
833860,what is the most popular food in switzerland,8742336_3,"Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.The currency code for Francs is CHF, and the currency symbol is CHF.",-11.837870597839355,136
833860,what is the most popular food in switzerland,1900582_7,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-11.87236499786377,137
833860,what is the most popular food in switzerland,1900581_4,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-11.895365715026855,138
833860,what is the most popular food in switzerland,1900579_4,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-11.895365715026855,139
833860,what is the most popular food in switzerland,1900578_6,Switzerland Information: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-11.895365715026855,140
833860,what is the most popular food in switzerland,6610436_1,"For the instrument that allow people to suggest laws in Switzerland, see Popular initiative (Switzerland).",-11.899714469909668,141
833860,what is the most popular food in switzerland,8400012_4,It has some of the most stunning and vivacious cities and places to visit.,-11.907219886779785,142
833860,what is the most popular food in switzerland,2702357_2,Germans love to smoke or pickle meat since it gives a great flavor to the food.,-11.940650939941406,143
833860,what is the most popular food in switzerland,6230227_1,2 It is a meat pie with different fillings which include meat and mushrooms with cream sauce.,-11.95752239227295,144
833860,what is the most popular food in switzerland,1524403_1,The Top Baby Names in Switzerland for 2010.,-11.964373588562012,145
833860,what is the most popular food in switzerland,1524648_0,"Most Popular Foods This list of foods is ranked by popularity, with 1 being most popular.",-12.013744354248047,146
833860,what is the most popular food in switzerland,2488236_2,Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.,-12.077392578125,147
833860,what is the most popular food in switzerland,2488241_2,Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.,-12.077392578125,148
833860,what is the most popular food in switzerland,5967462_3,Our currency rankings show that the most popular Switzerland Franc exchange rate is the EUR to CHF rate.,-12.077392578125,149
833860,what is the most popular food in switzerland,6230220_5,4 Cheese bread pieces or potato pieces are dipped in.,-12.110320091247559,150
833860,what is the most popular food in switzerland,6230221_3,4 Cheese bread pieces or potato pieces are dipped in.,-12.110320091247559,151
833860,what is the most popular food in switzerland,2488236_1,The Swiss Franc is the currency of Switzerland.,-12.159382820129395,152
833860,what is the most popular food in switzerland,2488241_1,The Swiss Franc is the currency of Switzerland.,-12.159382820129395,153
833860,what is the most popular food in switzerland,5967462_2,The Swiss Franc is the currency of Switzerland.,-12.159382820129395,154
833860,what is the most popular food in switzerland,2188108_0,There are many great Exuma hotels located in Switzerland.,-12.161579132080078,155
833860,what is the most popular food in switzerland,2829180_2,The Swiss Franc is the currency of Switzerland.,-12.16309642791748,156
833860,what is the most popular food in switzerland,7153349_1,The Swiss Franc is the currency of Switzerland.,-12.163609504699707,157
833860,what is the most popular food in switzerland,8742336_2,The Swiss Franc is the currency of Switzerland.,-12.163609504699707,158
833860,what is the most popular food in switzerland,7410123_3,3 Switzerland 5-day forecast.,-12.196125984191895,159
833860,what is the most popular food in switzerland,7153355_0,The Swiss Franc is the currency of Switzerland.,-12.244068145751953,160
833860,what is the most popular food in switzerland,2829181_0,The Swiss Franc is the currency of Switzerland.,-12.244068145751953,161
833860,what is the most popular food in switzerland,7463760_0,"The Alps are one of the more popular tourist destinations in the world with many resorts such Oberstdorf, in Bavaria, Saalbach in Austria, Davos in Switzerland, Chamonix in France, and Cortina d'Ampezzo in Italy recording more than a million annual visitors.",-12.289113998413086,162
833860,what is the most popular food in switzerland,1900578_1,Get the mobile country codes for Switzerland.,-12.379569053649902,163
833860,what is the most popular food in switzerland,1900582_2,Switzerland Information: Switzerland Emergency Numbers.,-12.404069900512695,164
833860,what is the most popular food in switzerland,7548089_0,"Chateau d Aigle, Switzerland.",-12.430586814880371,165
833860,what is the most popular food in switzerland,6230226_4,"The Grotto is a rustic eatery, offering traditional food ranging from pasta to homemade meat specialties.",-12.497321128845215,166
833860,what is the most popular food in switzerland,8742336_4,"Below, you'll find Swiss Franc rates and a currency converter.egularly used as a global reserve currency, the Swiss Franc is the sixth most traded currency in the world.",-12.59105396270752,167
833860,what is the most popular food in switzerland,2654111_2,2 Popular towns: Lucerne.,-12.642772674560547,168
833860,what is the most popular food in switzerland,1524648_1,The foods most frequently viewed are listed first.,-12.651604652404785,169
833860,what is the most popular food in switzerland,5967462_5,"Below, you'll find Swiss Franc rates and a currency converter.",-12.652303695678711,170
833860,what is the most popular food in switzerland,2488241_4,"Below, you'll find Swiss Franc rates and a currency converter.",-12.668591499328613,171
833860,what is the most popular food in switzerland,1900578_2,Switzerland Information: Switzerland Emergency Numbers.,-12.668956756591797,172
833860,what is the most popular food in switzerland,2488236_4,"Below, you'll find Swiss Franc rates and a currency converter.",-12.686094284057617,173
833860,what is the most popular food in switzerland,3767859_0,"Muesli is a nutritious breakfast cereal made up of whole grains, dried fruit, nuts, and seeds.",-12.719134330749512,174
833860,what is the most popular food in switzerland,7153349_4,"Below, you'll find Swiss Franc rates and a currency converter.",-12.723404884338379,175
833860,what is the most popular food in switzerland,8742336_5,"All CHF banknotes feature the four national languages of Switzerland: Germany, Romansh, French, and Italian.",-12.731148719787598,176
833860,what is the most popular food in switzerland,1900581_0,The local time in Switzerland is 15:51:48 PM (03:51:48 PM) Get the mobile country codes for Switzerland.,-12.75665283203125,177
833860,what is the most popular food in switzerland,1524399_2,2 Lea.,-12.771880149841309,178
833860,what is the most popular food in switzerland,2829180_0,CHF-Swiss Franc.,-12.772197723388672,179
833860,what is the most popular food in switzerland,2654111_3,"3 Popular attractions: Pilatus, Titlis, Boat trip Lake Lucerne.",-12.779350280761719,180
833860,what is the most popular food in switzerland,1900578_3,Local Telephone Prefix: More ways to call Switzerland: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-12.781411170959473,181
833860,what is the most popular food in switzerland,1900579_0,The local time in Switzerland is 14:58:25 PM (02:58:25 PM) Get the mobile country codes for Switzerland.,-12.79166030883789,182
833860,what is the most popular food in switzerland,5967462_0,CHF-Swiss Franc.,-12.81831169128418,183
833860,what is the most popular food in switzerland,1524399_6,5 Eva.,-12.861734390258789,184
833860,what is the most popular food in switzerland,6230220_3,2 Pot vegetables and meat are served all in the same.,-12.877744674682617,185
833860,what is the most popular food in switzerland,6230222_3,2 Pot vegetables and meat are served all in the same.,-12.877744674682617,186
833860,what is the most popular food in switzerland,2702357_0,Food in Germany is important to its culture.,-12.882293701171875,187
833860,what is the most popular food in switzerland,6230221_1,2 Pot vegetables and meat are served all in the same.,-12.886245727539062,188
833860,what is the most popular food in switzerland,8742336_0,CHF-Swiss Franc.,-12.899656295776367,189
833860,what is the most popular food in switzerland,1524399_1,1 Emma.,-12.917963027954102,190
833860,what is the most popular food in switzerland,1900582_3,Local Telephone Prefix: More ways to call Switzerland: Switzerland on Wikipedia The currency of Switzerland is the Swiss Franc.,-12.933883666992188,191
833860,what is the most popular food in switzerland,1900582_6,"For an emergency in Switzerland, dial the following numbers: Medical - 144 Fire - 118 Police - 117.he local time in Switzerland is 15:51:48 PM (03:51:48 PM) Get the mobile country codes for Switzerland.",-12.985241889953613,192
833860,what is the most popular food in switzerland,2488241_0,CHF - Swiss Franc.,-13.059104919433594,193
833860,what is the most popular food in switzerland,258311_3,Begin Your Journey!,-13.140069961547852,194
833860,what is the most popular food in switzerland,2654111_1,1 This region is (partly) located in the Alps.,-13.216119766235352,195
833860,what is the most popular food in switzerland,7944293_3,The numbers are not the same.,-13.261329650878906,196
833860,what is the most popular food in switzerland,1524399_8,Clara.,-13.280461311340332,197
833860,what is the most popular food in switzerland,258311_0,Go Now!,-13.343796730041504,198
833860,what is the most popular food in switzerland,2192805_1,Car rental rates are at 130 CHF per day.,-13.349061965942383,199
833860,what is the most popular food in switzerland,258311_1,Armenia.,-13.368561744689941,200
833860,what is the most popular food in switzerland,6610436_0,Popular initiative redirects here.,-13.368685722351074,201
833860,what is the most popular food in switzerland,1524648_2,Here is a table of search results for your search criteria.,-13.384879112243652,202
833860,what is the most popular food in switzerland,1524399_4,Zoe.,-13.414108276367188,203
833860,what is the most popular food in switzerland,1524399_3,3 Chloe.,-13.480363845825195,204
833860,what is the most popular food in switzerland,1524399_7,Charlotte.,-13.492765426635742,205
833860,what is the most popular food in switzerland,2192805_2,"If you own a car on the other hand, you can spend on gas at around 1.56 CHF per month.",-13.577669143676758,206
833860,what is the most popular food in switzerland,7410123_7,7 More destinations.,-13.620051383972168,207
833860,what is the most popular food in switzerland,2386361_2,"This evolution is said to be originated during the Middle Ages when sugar and sweeteners were expensive for most individual and often hard to find, so many people used carrots as a substitute for sugar.",-13.68640422821045,208
833860,what is the most popular food in switzerland,258311_2,"With a unique language, foods, architecture, and identity, Armenia is a fascinating country and culture unlike no other in the world.",-13.725573539733887,209
833860,what is the most popular food in switzerland,2192806_0,Cost for Food and Drinks.,-13.799625396728516,210
833860,what is the most popular food in switzerland,115142_3,"The setting, between the shores of Lake Geneva and the Alps, is powerful.",-13.815640449523926,211
833860,what is the most popular food in switzerland,1524399_5,4 Lara.,-13.9144926071167,212
833860,what is the most popular food in switzerland,2386361_0,The origins of carrot cake are disputed.,-13.951930046081543,213
833860,what is the most popular food in switzerland,7153355_2,The currency code for Francs is...,-13.980461120605469,214
833860,what is the most popular food in switzerland,2488236_3,"The currency code for Francs is CHF, and the currency symbol is CHF.",-13.991923332214355,215
833860,what is the most popular food in switzerland,2488241_3,"The currency code for Francs is CHF, and the currency symbol is CHF.",-13.991923332214355,216
833860,what is the most popular food in switzerland,7153349_3,"The currency code for Francs is CHF, and the currency symbol is CHF.",-14.026827812194824,217
833860,what is the most popular food in switzerland,2386361_3,"Recipes for carrot cake occur as early as 1827, in a French cookbook published in England.",-14.075368881225586,218
833860,what is the most popular food in switzerland,7548089_3,The mountain has been served by a railway line since May 21st 1871 when the first mountain cogwheel rolled to its top.,-14.133184432983398,219
833860,what is the most popular food in switzerland,2386361_1,Many food historians believe carrot cake originated from Medieval carrot puddings eaten by Europeans.,-14.145750999450684,220
833860,what is the most popular food in switzerland,2192806_6,Eating out will add to the total since it costs more.,-14.194479942321777,221
833860,what is the most popular food in switzerland,2192805_6,Eating out will add to the total since it costs more.,-14.194479942321777,222
833860,what is the most popular food in switzerland,7944293_2,"It is spoken more slowly, with more of a drawl.",-14.227132797241211,223
833860,what is the most popular food in switzerland,6610436_2,"Signature collection point at The Body Shop in Kluuvi shopping centre, Helsinki, for one of the first citizens’ initiatives in Finland, about banning fur farming.",-14.2433500289917,224
833860,what is the most popular food in switzerland,8344031_5,"Brought from India and the New World, cane sugar became a necessary ingredient in European recipes and foods.",-14.254549026489258,225
833860,what is the most popular food in switzerland,2192805_5,"For a month, you can spend around $350 to $400 per week including groceries and food.",-14.267396926879883,226
833860,what is the most popular food in switzerland,2192806_2,"For a month, you can spend around $350 to $400 per week including groceries and food.",-14.280915260314941,227
833860,what is the most popular food in switzerland,2192806_5,"For a month, you can spend around $350 to $400 per week including groceries and food.",-14.280915260314941,228
833860,what is the most popular food in switzerland,5967462_4,"The currency code for Francs is CHF, and the currency symbol is CHF.",-14.286873817443848,229
833860,what is the most popular food in switzerland,6804388_1,"Cyclists do need to purchase an annual licence, and fines for not having one are steep.",-14.312639236450195,230
833860,what is the most popular food in switzerland,7153349_5,"You can also subscribe to our currency newsletters with daily rates and analysis, read the XE Currency Blog, or take CHF rates on the go with our XE Currency Apps and website.",-14.336263656616211,231
833860,what is the most popular food in switzerland,7410123_0,The February weather averages shown below are for Bern.,-14.400046348571777,232
207786,how are some sharks warm blooded,8273761_1,"One striking feature of these warm-bodied sharks is that their flanks and viscera are warm, while the heart and gills are at environmental temperatures.",-0.02830745093524456,0
207786,how are some sharks warm blooded,7510472_0,"Gruber: Mackerel sharks, including great whites, makos, threshers, and porbeagles, have a heat-conserving mechanism known as the rete mirabile (wonderful net), a structure for warming blood passing over the gills.",-0.04942229390144348,1
207786,how are some sharks warm blooded,2763917_1,Actually the Salmon Shark is a warm blooded shark.,-0.07690555602312088,2
207786,how are some sharks warm blooded,8273763_3,Actually the Salmon Shark is a warm blooded shark.,-0.08728674054145813,3
207786,how are some sharks warm blooded,8273763_1,"Some, like the Mako and the Great white shark, are partially warmblooded (they are endotherms).",-0.10792115330696106,4
207786,how are some sharks warm blooded,7941579_0,Great white sharks are some of the only warm blooded sharks.,-0.11041723936796188,5
207786,how are some sharks warm blooded,2763917_0,These sharks can raise their temperature about th…e temperature of the water; they need to have occasional short bursts of speed in hunting Cold blooded although if you've ever seen a Great White Shark hunt sea lions you'd be thinking they would have to be hotblooded.,-0.18399885296821594,6
207786,how are some sharks warm blooded,8273758_1,Shortfin Mako (Isurus oxyrinchus) A question came across SHARK-L concerning makos being considered warm-blooded and various replies touch upon aspects of the topic.,-0.3360074460506439,7
207786,how are some sharks warm blooded,7599318_1,Great white sharks (Carcharodon carcharias) are huge and powerful warm-blooded fish that have been around for at least 11 million years.,-0.3784335255622864,8
207786,how are some sharks warm blooded,8273756_0,A question came across SHARK-L concerning makos being considered warm-blooded and various replies touch upon aspects of the topic.,-0.40087464451789856,9
207786,how are some sharks warm blooded,8273755_0,Are sharks cold-blooded or warm-blooded?,-0.5180817246437073,10
207786,how are some sharks warm blooded,8273758_0,More on Warm-Bodied Sharks.,-0.5525839328765869,11
207786,how are some sharks warm blooded,6031630_0,"Some fish are ectothermic such as the Blue shark whereas others are endothermic such as swordfish and Lamnid sharks.ndothermic = warm-blooded Ectothermic = cold-blooded Endotherms are able to maintain their own body temperature, whereas Ectotherms rely on their environment to regulate body … temperature.",-0.5764902830123901,12
207786,how are some sharks warm blooded,5175113_1,"It depends on the type of shark, most sharks like living in warm or tropical waters,such as Hawaii and Australia.Some sharks though can live in colder waters,such as the Greenland shark and the Great White shark.The Great White Shark has even been seen in the cold waters of Sanfransisco.",-0.671978771686554,13
207786,how are some sharks warm blooded,8273755_1,"Sharks have a reputation as “cold-blooded killers” and despite how negative that term is, it’s not entirely inaccurate.",-0.7915607690811157,14
207786,how are some sharks warm blooded,8273763_2,Cold blooded although if you've ever seen a Great White Shark hunt sea lions you'd be thinking they would have to be hotblooded.,-1.0619874000549316,15
207786,how are some sharks warm blooded,8273759_0,Are White Sharks warm-blooded or cold-blooded?,-1.2415947914123535,16
207786,how are some sharks warm blooded,8273757_1,The warm-bodied mackerel sharks are spectacular reminders that many of our stereotypes are inaccurate.,-1.3074946403503418,17
207786,how are some sharks warm blooded,8273760_1,"To maintain a warm body in cold water, a mackerel shark must burn fuel like a blast furnace.",-1.352097988128662,18
207786,how are some sharks warm blooded,8185064_0,"Regardless sharks are cold blooded, they live either in warm, temperate and cold waters.",-1.373499870300293,19
207786,how are some sharks warm blooded,8273760_2,A warm-bodied shark may need more than ten times as much food as a cold-bodied shark of the same size.,-2.718837022781372,20
207786,how are some sharks warm blooded,5365946_2,Most of them live in warm seas but some sharks prefer colder regions like the seas around Antarctica.,-3.048478364944458,21
207786,how are some sharks warm blooded,8273759_1,"White sharks are part of the fish family, so they must be 'cold-blooded', right?",-3.2120323181152344,22
207786,how are some sharks warm blooded,2998723_2,"Differences between Shark and Whale. • Sharks are fish and cold-blooded, whereas whales are warm-blooded mammals.• Sharks have a cartilaginous skeleton, but it is a bony skeleton in whales. • Whales are generally larger in body size than sharks.• Whales have lungs sharks have gills for breathing. • The body of the whale is covered with hair but shark has dermal denticles covering the skin.hey could be either predators (e.g. Killer whale) or filter feeders.",-3.5863306522369385,23
207786,how are some sharks warm blooded,8273763_0,Most sharks are cold-blooded.,-3.8525147438049316,24
207786,how are some sharks warm blooded,1081015_0,"Research shows that sharks are capable of responding to one part blood for every 10 billion parts water, essentially a tea spoon of blood in a swimming pool; but, not probably not an Olympic sized swimming pool.",-4.332763195037842,25
207786,how are some sharks warm blooded,8185061_0,"While most sharks prefer warm or temperate water, one shark is built to withstand extreme cold.",-4.563828945159912,26
207786,how are some sharks warm blooded,8273754_3,"Salmon sharks can elevate their body temperatures by up to 20 degrees compared to the surrounding water, for example.",-4.640923976898193,27
207786,how are some sharks warm blooded,5388266_0,"Tiger Sharks: Another large shark, capable of growing to a length of over 16 feet, or 5 meters, the Tiger Shark can be found in the Caribbean and other warm waters around the world.iger Sharks: Another large shark, capable of growing to a length of over 16 feet, or 5 meters, the Tiger Shark can be found in the Caribbean and other warm waters around the world.",-4.806762218475342,28
207786,how are some sharks warm blooded,6226369_1,The tiger shark loves warm waters and is found in most tropical and temperate regions.,-5.466672897338867,29
207786,how are some sharks warm blooded,1432530_1,The tiger shark loves warm waters and is found in most tropical and temperate regions.,-5.618297576904297,30
207786,how are some sharks warm blooded,2998723_4,"Differences between Shark and Whale. • Sharks are fish and cold-blooded, whereas whales are warm-blooded mammals.",-5.644112586975098,31
207786,how are some sharks warm blooded,5175108_0,"The Great White Shark, mostly lives in warm water known as tropical water but also the Hammerhead shark lives in those kinds of water too ^_^ hope this helped.",-6.107258319854736,32
207786,how are some sharks warm blooded,5624831_0,"In some sharks, these sensitive cells can detect even the slightest traces of blood in the water.",-6.20122766494751,33
207786,how are some sharks warm blooded,3103885_2,"They are found in all seas, but are most abundant in warm waters.hark. member of a group of almost exclusively marine and predaceous fishes.",-6.56160306930542,34
207786,how are some sharks warm blooded,4660028_3,"This shark is an oceanic, epipelagic species that is found mainly in offshore, tropical and warm-temperate waters.",-6.933313846588135,35
207786,how are some sharks warm blooded,8273757_0,"For many people, sharks are the epitome of the 'cold-blooded killer'.",-7.326290130615234,36
207786,how are some sharks warm blooded,8185063_1,"The bull shark is known for its aggressive nature, predilection for warm shallow water, and presence in brackish and freshwater systems including estuaries and rivers.",-7.41326379776001,37
207786,how are some sharks warm blooded,8265334_1,"The bull shark is known for its aggressive nature, predilection for warm shallow water, and presence in brackish and freshwater systems including estuaries and rivers.",-7.41326379776001,38
207786,how are some sharks warm blooded,8273754_2,"For a long time, scientists have known that some fish species appear warm-blooded.",-7.599471092224121,39
207786,how are some sharks warm blooded,3931757_0,"The bull shark (Carcharhinus leucas), also known as the Zambezi shark or, unofficially, as Zambi in Africa and Nicaragua shark in Nicaragua, is a requiem shark commonly found worldwide in warm, shallow waters along coasts and in rivers.he bull shark is known for its aggressive nature, predilection for warm shallow water, and presence in brackish and freshwater systems including estuaries and rivers.",-7.754417419433594,40
207786,how are some sharks warm blooded,6133373_0,"Whale sharks are found in warm waters in the Pacific, Atlantic and Indian Oceans.",-7.8614349365234375,41
207786,how are some sharks warm blooded,7741631_1,"Most of the attacks are blamed on bull sharks, which are found in warm, shallow waters along coasts and in rivers.",-8.066433906555176,42
207786,how are some sharks warm blooded,1392579_0,"Salmon Shark Facts (Lamna ditropis) Salmon sharks (Lamna ditropis) are large, powerful, warm-bodied (endothermic), and streamlined predators adapted for high-speed swimming.",-8.325563430786133,43
207786,how are some sharks warm blooded,6060398_1,It is restricted to around +- 30 degrees of latitude.hale sharks live in warm waters and tropical oceans around the world.,-8.420775413513184,44
207786,how are some sharks warm blooded,4660028_1,"This shark is an oceanic, epipelagic species that is found mainly in offshore, tropical and warm-temperate waters.",-8.465361595153809,45
207786,how are some sharks warm blooded,8622992_0,Sharks are attracted to blood and smelly farts.,-8.48885440826416,46
207786,how are some sharks warm blooded,1085404_2,"This fish can be found in warm, shallow waters of all oceans of the world.Bull sharks can survive in brackish water (mixture of salty and fresh water), but they can be also found in the Amazon and Mississippi rivers and in various lakes.ull shark Facts.",-8.618663787841797,47
207786,how are some sharks warm blooded,6060398_0,Whale sharks live in warm waters and tropical oceans around the world.,-8.624659538269043,48
207786,how are some sharks warm blooded,6736451_3,"While some sharks can detect blood at one part per million, that hardly qualifies as the entire ocean.",-8.836736679077148,49
207786,how are some sharks warm blooded,4672265_3,"While some sharks can detect blood at one part per million, that hardly qualifies as the entire ocean.",-9.121166229248047,50
207786,how are some sharks warm blooded,6736451_2,"However, reports that sharks can smell a single drop of blood in a vast ocean are greatly exaggerated.",-9.146666526794434,51
207786,how are some sharks warm blooded,8273761_0,These sharks are unique in their ability to elevate and maintain body temperatures as much as 13 C above the ambient water temperature.,-9.246953010559082,52
207786,how are some sharks warm blooded,4672265_2,"However, reports that sharks can smell a single drop of blood in a vast ocean are greatly exaggerated.",-9.275768280029297,53
207786,how are some sharks warm blooded,3352521_1,"Sharks swim in every ocean of the world, from warm tropic waters to icy polar. seas.",-9.416990280151367,54
207786,how are some sharks warm blooded,8185063_0,"The bull shark, also known as the Zambezi shark in Africa, and Lake Nicaragua shark in Nicaragua, is a requiem shark commonly found worldwide in warm, shallow waters along coasts and in rivers.",-9.42481803894043,55
